,bids,brand,category,character,condition,era,franchise,gender,item_num,price,quantity_sold,sell_date,size,title,toy_type,year
6227,0,Bandai,"TV, Movie & Video Games",Ranger,New,,Power Rangers,,123794558186,22.99,1,"Oct 13, 2019",5in.,"NEW Jason Red Ranger Mighty Morphin Power Rangers Legacy MMPR 5"" Figure 2016",Action Figure,2016
6228,3,KENNER,Sports,,New,1980-2001,,,401912145363,5.03,1,"Oct 13, 2019",,1994 STARTING LINEUP - SLU - MLB - CY YOUNG - BOSTON AMERICANS - COOPERSTOWN,Action Figure,1994
6229,0,Formative International,Military & Adventure,Buffalo Soldier,New,,Soldiers of the World,,293223662094,97.99,1,"Oct 13, 2019",12in.,LOT OF 3 Soldiers Of The World BUFFALO SOLDIER  Action Figure with Horse 1998,Action Figure,1998
6230,11,Kenner,"TV, Movie & Video Games",Ugnaught,Used,1980-2001,Star Wars,,174052681422,13.5,1,"Oct 13, 2019",3.75in.,Vintage 1980 Kenner Star Wars ESB Lot Ugnaught Complete Weapon Smock Hong Kong,Action Figure,1980
6231,10,Hasbro,Military & Adventure,"LIGHTFOOT, MUSKRAT, SPEARHEAD",Used,1982 - 1998,GI Joe  Cobra,,333352461034,32.0,1,"Oct 13, 2019",3.75in.,"GI JOE --- 1988 LIGHTFOOT, CHARBROIL, MUSKRAT & LIGHTFOOT  w/acc's  --- GIJOE",Action Figure,1988
6232,13,Marvel Legends,"TV, Movie & Video Games",Heimdall,Used,2002-Now,Avengers,,283637615153,14.03,1,"Oct 13, 2019",,MARVEL LEGENDS AVENGERS INFINITY WAR HEIMDALL NO THOR BAF IN HAND!,Action Figure,2019
6233,0,DC Collectibles,"TV, Movie & Video Games",Michelangelo,New,,Batman,,323875687476,35.95,1,"Oct 13, 2019",,MIKEY AS BATMAN SDCC 2019 PX EXCLUSIVE ACTION FIGURE,Action Figure,2019
6234,0,Hasbro,"TV, Movie & Video Games",Boba Fett,New,,Star Wars,,153683588710,12.0,1,"Oct 13, 2019",3.75in.,Star Wars 30th Anniversary Concept Boba Fett,Action Figure,
6235,4,Kenner,"TV, Movie & Video Games",Bossk,Used,1980-2001,Star Wars,,183981755036,5.5,1,"Oct 13, 2019",3.75in.,Vintage 1980 Kenner Star Wars ESB Bossk Bounty Hunter Complete Weapon Hong Kong,Action Figure,1980
6236,0,Unbranded,Other Action Figures,,New,,,,173896142725,9.99,4,,1:6,"1:6 Scale Weapon Model Swiss SIG P226 Pistol +Gun Hanging For 12"" Action Figure",Action Figure,2018
6237,0,PhatMojo,"TV, Movie & Video Games",Bendy & The Ink Machine,New,2002-Now,Bendy and the Ink Machine,,163823447068,9.99,2,"Oct 13, 2019",,BRAND NEW**Bendy and the Ink Machine Series 1 Ink Slime with Figure Mystery Pack,Figure,2018
6238,1,JAKKS Pacific,Sports,,Used,2002-Now,WWE,,303305914177,29.99,1,"Oct 13, 2019",6in.,Earl Hebner TNA Legends of the Ring Jakks Ringside Exclusive figure Impact WWE ,Action Figure,
6239,12,Kenner,"TV, Movie & Video Games",Lando Calrissian,Used,1980-2001,Star Wars,,183981755180,14.94,1,"Oct 13, 2019",3.75in.,Vintage Kenner Star Wars ROTJ Lot Lando Calrissian Skiff Guard Complete Weapon,Action Figure,1982
6240,0,,Other Action Figures,,Used,,,,281305358489,14.99,1,"Oct 13, 2019",,Panosh Place Voltron Blue Yellow Lion Chro Shield Weapon Part Piece Spike,Action Figure,
6241,8,Kenner,"TV, Movie & Video Games",Chief Chirpa,Used,1980-2001,Star Wars,,174052682067,8.0,1,"Oct 13, 2019",3.75in.,Vintage 1983 Kenner Star Wars Lot Ewok Chief Chirpa Complete Weapon Hong Kong,Action Figure,1983
6242,0,Does not apply,Military & Adventure,,New,,,,383136217439,7.99,3,,,"1/6 Scale Hot Safety Vest For 12"" Action Figure Toys",Action Figure,
6243,1,KENNER,Sports,,New,1980-2001,,,123929991701,2.99,1,"Oct 13, 2019",,1995 STARTING LINEUP - SLU - MLB - ROD CAREW - MINNESOTA TWINS - COOPERSTOWN,Action Figure,1995
6244,17,Kenner,"TV, Movie & Video Games",Weequay,New,1980-2001,Star Wars,,233362113505,34.5,1,"Oct 13, 2019",3.75in.,Vintage Kenner 1983 Star Wars ROTJ Weequay MOC 65-Back Unpunched Hong Kong,Action Figure,1983
6245,10,Kenner,"TV, Movie & Video Games",Logray,Used,1980-2001,Star Wars,,174052682144,9.5,1,"Oct 13, 2019",3.75in.,Vintage 1983 Kenner Star Wars Figure Lot Logray Ewok Complete Weapon Hong Kong,Action Figure,1983
6246,0,Kenner,Sports,,Used,1980-2001,,,264340591668,14.99,2,"Oct 13, 2019",3.5in.,"1989  KENNER STARTING LINEUP LEGENDS COLLECTION JULIUS ERVING ""DR. J"" PHILLY",Action Figure,
6247,21,Hasbro,"TV, Movie & Video Games",First Order Jet Trooper,New,2002-Now,,,274041254204,33.0,1,"Oct 13, 2019",6in.,Star Wars Black Series - First Order Jet Trooper Carbonized Graphite - 6-Inch *,Action Figure,
6248,5,Kenner,"TV, Movie & Video Games",Leia Organa,Used,1980-2001,Star Wars,,183981755495,10.5,1,"Oct 13, 2019",3.75in.,Vintage 1983 Star Wars Princess Leia Organa Boushh Disguise Near Complete No COO,Action Figure,1983
6249,27,Hasbro,"TV, Movie & Video Games",,New,,Star Wars,,133196937849,27.0,1,"Oct 13, 2019","6""",6 Inch Clone Trooper Commander Fox Figure Star Wars Black Series TBS New & LOOSE,Action Figure,2016
6250,0,Kenner,"TV, Movie & Video Games",H2O Ghost,Used,1980-2001,Ghostbusters,,283631643072,4.99,1,"Oct 13, 2019",3in.,Blue H2O GHOST Bottom Half Real Ghostbusters Vintage Kenner Action Figure,Action Figure,1984
6251,1,Hasbro,"TV, Movie & Video Games",Jango Fett,New,2002-Now,Star Wars,,223692403746,10.0,1,"Oct 13, 2019",3.75in.,Star Wars Episode II: Jango Fett - Final Battle Figure in Star Case,Action Figure,
6252,0,Hasbro,Comic Book Heroes,Red Hulk,Used,2002-Now,Marvel Universe,,273813629722,15.26,1,"Oct 13, 2019",3.75in.,"MARVEL UNIVERSE RED HULK LOOSE ACTION FIGURE 3.75"" SCALE HASBRO 2009 INCREDIBLE",Action Figure,2009
6253,0,Funko,"TV, Movie & Video Games",,New,,,,283047691821,10.25,73,,Does Not Apply,Funko Pop Games: Mortal Kombat X - Raiden Vinyl Figure Item #21711,Does Not Apply,
6254,0,Hasbro,Comic Book Heroes,Spider-Man,New,2002-Now,Marvel Universe,,174051093201,18.0,1,,6in.,Spider-Man Marvel Legends Cloak,Action Figure,2018
6255,0,ToyBiz,Comic Book Heroes,Blade,Used,,,,193156320262,29.98,1,"Oct 13, 2019",6in.,Marvel Legends Series 5 Blade 6 inch action figure ToyBiz Complete,Action Figure,
6256,0,Unbranded,Transformers & Robots,Shockwave,New,2002-Now,Transformers,,323945025074,73.99,1,"Oct 13, 2019",,Transformers Masterpiece MP-29 Shockwave Destron LaserWave SEALED NEW🇺🇸USA!,Action Figure,
6257,0,DC,Comic Book Heroes,Batman,New,,Batman,,223703271679,40.0,1,"Oct 13, 2019",6in.,DC Batman Missions 80 years Action Figure 6 inch Dark Suit Batman Joker Robin,Action Figure,
6258,0,MasterPieces,Transformers & Robots,BUMBLE,New,2002-Now,Transformers,,112570754433,34.9,304,,,Transformers Masterpiece MP-21 BUMBLE  Action Figure Gifts takara tomy toys,Action Figure,
6259,0,McFarlane Toys,Sports,,Used,2002-Now,,,362739284460,12.0,1,"Oct 13, 2019",6in.,McFarlane MLB Todd Helton Colorado Rockies figure mint loose,Action Figure,2004
6260,0,Gentle Giant,"TV, Movie & Video Games",Chewbacca,Used,2002-Now,Star Wars,,283453248308,58.49,1,"Oct 13, 2019",12 inch,STAR WARS CHEWBACCA GENTLE GIANT 12 INCH SCALE FIGURE EARLY BIRD SET ,Action Figure,2017
6261,0,Bandai,"TV, Movie & Video Games",,New,,,,274044120950,109.0,1,"Oct 13, 2019",,BANDAI Mawe & Nausicaa Full Action Ver. Studio Ghibli Laputa Castle in the Sky,,
6262,0,Marvel,Comic Book Heroes,,Used,2002-Now,Guardians of the Galaxy,,264491991393,14.95,1,"Oct 13, 2019",,Marvel Diamond Select - Drax - 100% complete,Action Figure,
6263,0,McFarlane Toys,Sports,,New,,,,193139517250,24.99,1,"Oct 13, 2019",,NEW & SEALED MCFARLANE'S SPORTS PICKS * GREG MADDUX * BRAVES SERIES 2 FIGURE,,2002
6264,0,McFarlane Toys,Sports,Chipper Jones,New,2002-Now,,,192825137628,14.99,1,"Oct 13, 2019",6in.,"2002 McFarlane MLB Sportspicks EXCLUSIVE Big League Challenge ""Chipper Jones""..",Action Figure,2002
6265,0,Marvel Legends,Comic Book Heroes,Superhero,New,,Marvel Universe,,401920901527,189.99,1,"Oct 13, 2019",6in.,Marvel Legends Fantastic Four lot of 5 Thing Torch Invisible Woman Silver Surfer,Action Figure,
6266,19,,Transformers & Robots,,Used,,Transformers,,303312013004,45.3,1,"Oct 13, 2019",,Vintage Transformers Mini Action Figure Toy Lot Huge,Action Figure,1980
6267,0,Hasbro,"TV, Movie & Video Games",Royal Guard,New,,,,323937940238,16.99,6,,6in.,"Star Wars Black Series 6"" Sabine Wren Action Figure New Damaged Box #33",Action Figure,
6268,0,Hasbro,Transformers & Robots,Soundwave,New,2002-Now,Transformers,,133202116881,92.0,1,"Oct 13, 2019",6 in,Transformers G1 Reissue Soundwave with Ravage/Rumble Frenzy/Laserbe,Action Figure set,2019
6269,1,KENNER,Sports,,New,1980-2001,,,123926436490,2.99,1,"Oct 13, 2019",,1991 STARTING LINEUP - SLU - MLB - BOBBY BONILLA - PITTSBURGH PIRATES,Action Figure,1991
6270,0,Ideal,Other Action Figures,Evel Knievel,Used,,,,223534582539,19.2,1,"Oct 13, 2019",,1975 Evel Knievel Explorer Ideal Mego Action Figure Loose & Extra Shirt 20Q7,Action Figure,1975
6271,27,Hasbro,"TV, Movie & Video Games",,New,,Star Wars,,133196938931,28.9,1,"Oct 13, 2019","6""",6 Inch Scale Mandalorian Disney+ Figure Star Wars Black Series Collection .LOOSE,Action Figure,2016
6272,0,McFarlane Toys,Sports,Todd Helton,Used,2002-Now,,,174048166020,11.95,1,"Oct 13, 2019",6in.,Todd Helton Mcfarlane MLB Figure Colorado Rockies Pinstripes Loose Sosa 2 Pack,Action Figure,
6273,0,Hasbro,Military & Adventure,Gigi,Used,,GI Joe,,254346321624,12.0,6,"Oct 13, 2019","3.75""",One Original GI G.I Joe CLEAR VISOR Hawk Grand Slam Flash 1982 1983 Accessory,Action Figure,1982
6274,0,Marvel Legends,Comic Book Heroes,daken,Used,2002-Now,Marvel Universe,,254383396126,31.45,1,"Oct 13, 2019",6in.,"MARVEL LEGENDS ARNIM ZOLA SERIES DARK WOLVERINE DAKEN 6"" FIGURE ",Action Figure,2011
6275,6,KENNER,Sports,,New,1980-2001,,,123926438492,8.0,1,"Oct 13, 2019",,1991 ROOKIE STARTING LINEUP - SLU - MLB - TOM BROWNING - CINCINNATI REDS,Action Figure,1991
6276,0,MARVEL LEGENDS,Comic Book Heroes,,Used,2002-Now,,,283156102030,0.99,74,,"6""",Marvel Legends VENOM ALIEN SYMBIOTE Head Prototype,Action Figure,2013
6277,1,Hasbro,"TV, Movie & Video Games",Hero,New,,Legend,,133194708644,7.0,1,"Oct 13, 2019",,Star Wars Starkiller Hero 30th Anniversary Action Figure MOC McQuarrie Saga,Action Figure,
6278,0,Bandai,Comic Book Heroes,Vegeta,New,2002-Now,Dragon Ball Z,,293154964940,59.99,1,,6in.,IN STOCK! Bandai S.H.Figuarts DragonBall Z BROLY SUPER SAIYAN GOD SSGSS VEGETA,Action Figure,2019
6279,1,KENNER,Sports,,New,1980-2001,,,123926439823,2.99,1,"Oct 13, 2019",,1991 STARTING LINEUP - SLU - MLB - JOSE CANSECO - OAKLAND ATHLETICS,Action Figure,1991
6280,2,Accoutrements,Historical Figures,,New,,,,362775018183,14.95,1,"Oct 13, 2019",,Accoutrements Leonardo Da Vinci Action Figure NEW,Action Figure,
6281,0,Marvel,Comic Book Heroes,Hulk,Used,,Marvel Universe,,362761679042,9.99,1,"Oct 13, 2019",5in.,Incredible Hulk w/Boulder- Marvel Superheroes 1990-Toy Biz Vintage Action Figure,Action Figure,1990
6282,2,Hasbro,Comic Book Heroes,,New,2002-Now,Spider-Man,,202794579940,51.0,1,"Oct 13, 2019",6in.,Marvel Legends Hasbro Pizza Spidey Hobgoblin BaF Spider-Man new Complete MoC,Action Figure,
6283,0,Hasbro,Comic Book Heroes,Human Torch,Used,2002-Now,Marvel Universe,,143342903011,12.99,1,"Oct 13, 2019",3.75in.,Marvel Universe Fantastic 4 HUMAN TORCH Johnny Storm Variant Action Figure ,Action Figure,2009
6284,0,Kenner,"TV, Movie & Video Games",Batman,Used,1980-2001,Batman,,264469063954,7.9,1,"Oct 13, 2019",5in.,Kenner Batman The Animated Movie Mask Of The Phantasm Action Figure 1993   ,Action Figure,1993
6285,0,Unbranded,Military & Adventure,,Used,,,,183988216581,4.99,1,,3.75in.,"3.75"" Gi Joe the Lanard Corps Series Trap Soldier  Rare  Figure with Weapons ",Action Figure,2018
6286,0,Unbranded,Military & Adventure,,Used,,Gi joe,,183921389637,4.68,2,,3.75in.,"3.75"" Gi Joe Lannard the Corp Soldier #006 with 5pcs weapons Action Figure",Action Figure,2019
6287,0,Unbranded,Military & Adventure,Wild Bill,Used,,Gi Joe,,183914801799,4.99,1,,3.75in.,"3.75"" Gi Joe Wild Bill  w/ 5pcs wepaons random Rare Figure",Action Figure,2019
6288,0,Unbranded,Military & Adventure,Gi joe Storm Shadow,Used,,,,183751866335,3.38,13,,3.75in.,"3.75"" Gi Joe Storm Shadow with 2pcs Accessorie  Rare Action Figure ",Action Figure,2019
6289,0,NECA,"TV, Movie & Video Games",Pennywise,New,2002-Now,IT,,372782891315,20.89,4,,7in.,"NECA IT Pennywise Clown 1990 Ultimate 7"" Action Figure 1:12 Movie Doll 2018 New",Action Figure,2018
6290,16,Hasbro,Military & Adventure,"HEETSEEK MISSLE SYSTEM "" ROC. WALMART EXCLUSIVE",New,,GI Joe,,323945185809,46.0,1,"Oct 13, 2019",,"2009 G.I.JOE ""HEETSEEK MISSLE SYSTEM "" ROC. WALMART EXCLUSIVE ""1 DAY AUCTION""",Action Figure,2009
6291,8,JAKKS Pacific,Sports,Hulk Hogan,Used,,WWE,,401915553847,26.0,1,"Oct 13, 2019",,WWE WWF Rare Jakks Pacific Hulk Hogan And Nwo Hogan Wrestling Action Figures,Action Figure,
6292,23,Hasbro,Military & Adventure,Diver,New,,GI Joe,,401913264870,24.09,1,"Oct 13, 2019",12in.,GI Joe Action Sailor Scuba suit Frogman 40th Anniv. Hasbro black Unopened Sealed,Action Figure,2008
6293,18,Hasbro,"TV, Movie & Video Games",,New,,Star Wars,,143406227365,16.5,1,"Oct 13, 2019","6""",6 Inch Jedi Fallen Order Cal Kestis & BD-1 Figures Star Wars Black Series .LOOSE,Action Figure,2016
6294,0,Unbranded,Transformers & Robots,Bumblebee,New,2002-Now,Transformers,,392277207597,19.98,3,,18cm,TRANSFORMERS BUMBLEBEE HUMAN ALLIANCE ROBOT TRUCK CAR ACTION FIGURES KID BOY TOY,Action Figure,2016
6295,0,Mattel,"TV, Movie & Video Games",Webstor,Used,1980-2001,Masters of the Universe,,193062398218,8.99,1,"Oct 13, 2019",5in.,Vintage Used Masters of Universe Webstor He-Man Action Figure 1980s Mattel,Action Figure,1980s
6296,1,KENNER,Sports,,New,1980-2001,,,123926621733,2.99,1,"Oct 13, 2019",,1991 STARTING LINEUP - SLU - MLB - WILL CLARK - SAN FRANCISCO GIANTS,Action Figure,1991
6297,7,Hasbro Star Wars,"TV, Movie & Video Games",Hermi Odle,New,2002-Now,Star Wars,,163898082515,15.5,1,"Oct 13, 2019",3.75in.,Star Wars 30th Anniversary Hermi Odle Action Figure Sealed in Package,Action Figure,2007
6298,3,Hasbro,Military & Adventure,Yogi Bear,Used,,GI Joe,,113917803402,5.5,1,"Oct 13, 2019",3.5in.,GI JOE Bullhorn Tight Joints Glossy Paint*,Action Figure,1989
6299,0,,Comic Book Heroes,,Used,2002-Now,,,254384316574,14.95,1,"Oct 13, 2019",,Marvel Legends - Doctor Strange - 100% complete,Action Figure,
6300,0,Unbranded,Other Action Figures,,New,,,,372253347322,9.99,27,,,█ 30mm Resin Kingdom Death Worshipper of the Storm ONLY Figure WH043,Action Figure,
6301,18,Star Wars,"TV, Movie & Video Games",,Used,,Star Wars,,223691997602,56.07,1,"Oct 13, 2019",,Star Wars Vintage Ewok Catapult 100% Complete All original parts UNBROKEN ,Action Figure,
6302,0,Unbranded,Transformers & Robots,,New,,,,323939211912,110.0,7,,,Transformers Gigapower GP HQ-04R Dinobots Sludge Plating color in Stock MISB,,
6303,0,Hasbro,Other Action Figures,,Used,1980-2001 1980s 1980's 80s 80's,Transformers,,392471087646,12.99,1,"Oct 13, 2019",,Vintage G1 Transformer 1984 Trailbreaker TRUNK BED COVER Part Piece Accessory ,Action Figure Accessory Part Piece,1984
6304,20,Hasbro,Military & Adventure,ARAH Lot,Used,,GI Joe,,193144853547,107.5,1,"Oct 13, 2019",3.75in.,GI JOE ARAH Vintage Action Figures 1982 Straight Arms 1983 Swivel Arms Lot of 10,Action Figure,1983 - 1994
6305,35,DX9,Transformers & Robots,Blitzwing,Used,2002-Now,Transformers,,143404433586,157.5,1,"Oct 13, 2019",9.5 in,DX9 D08 Gewalt (Transformers Blitzwing) Mas,Action Figure,2016
6306,20,Bandai,"TV, Movie & Video Games",,Used,,Dragon Ball Z,,303308176876,35.0,1,"Oct 13, 2019",6in.,Bandai SH Figuarts Dragonball Z FINAL FORM FRIEZA loose action figure,Action Figure,
6307,0,Teenage Mutant Ninja Turtles,"TV, Movie & Video Games",Leonardo,New,,Teenage Mutant Ninja Turtles,,323932685971,18.0,1,"Oct 13, 2019",,Teenage Mutant Ninja Turtles Battle Shell Leonardo Action Figure (Discontinued),Action Figure,
6308,5,Mego & Matchbox,Other Action Figures,,Used,Pre-1980,,,323936878018,15.5,1,"Oct 13, 2019",8in.,"LOT VINTAGE MATCHBOX FIGHTING FURIES ACCESSORIES w/8"" MEGO PIRATE ACTION FIGURE",Action Figure & Accessories,1974
6309,0,Minecraft,"TV, Movie & Video Games",,New,,,,254365692044,11.98,5,,,Minecraft Core Player Survival Pack Action Figure NEW,,
6310,2,Hasbro,Sports,Rick Martel,Used,1980-2001,WWE,,372791037191,5.5,1,"Oct 13, 2019",,"Rick ""The Model"" Martel  WWF, WWE Hasbro Loose Wrestling Action Figure ",Action Figure,
6311,1,McFarlane Toys,Music,,New,2002-Now,,,362779954726,35.0,1,"Oct 13, 2019",6in.,"NEW 2004 McFarlane Toys Jimi Hendrix 2 At Monterey Action Figure June 18,1967",Action Figure,2004
6312,7,KENNER,Sports,,New,1980-2001,,,123931049359,7.5,1,"Oct 13, 2019",,2000 STARTING LINEUP - SLU - MLB - JACKIE ROBINSON - DODGERS - ALL CENTURY TEAM,Action Figure,1997
6313,0,Diamond Select,"TV, Movie & Video Games",Jack Skellington,New,,Nightmare Before Christmas,,123931142951,21.99,1,"Oct 13, 2019",,NEW Disney Pajama Jack Skellington With Zero Nightmare Before Christmas Figures,Action Figure,2018
6314,12,19 Ultimate Team Series 2,Sports,,New,,,,362772519085,18.53,1,"Oct 13, 2019",,Deshaun Watson (Houston Texans) Madden NFL 19 Ultimate Team Series 2 McFarlane,,
6315,0,ZACPARIS,"TV, Movie & Video Games",,New,,Star Wars,,131621662652,5.5,338,,,CUSTOM DIE CUT STICKERS for VINTAGE STAR WARS - DEATH STAR SPACE STATION,,
6316,0,S.H.Figuarts,Anime & Manga,,New,2002-Now,Dragon Ball Z,,312779597261,10.99,1,,,Dragon Ball VEGETTO SIMPLE STYLE & HEROIC Action Figures,Action Figure,2016
6317,0,Unbranded,"TV, Movie & Video Games",,New,,,,153302967068,4.9,19,,"fit 3"" Loyal Subjects Masters of the Universe Toy",Loyal Subjects Masters of the Universe MOTU Sword & Shield Weapons for HE-MAN,Action Figure,
6318,0,Mattel,Sports,Ricochet,New,,WWE,,123902494277,59.99,2,,,WWE Mattel Elite Lot Of 2 Ricochet Ali 69 MOC MIB,Action Figure,
6319,0,Unbranded,Comic Book Heroes,,New,,Deadpool,,153333704098,19.99,30,,About 16CM,Marvel Now Venom Edward Brock PVC Artfx Statue Figure Collectible Model Toy,Action Figure,2018
6320,0,IRWIN,Anime & Manga,Videl with Baby Dino,Used,2002-Now,Dragonball Z,,223703599443,11.99,1,"Oct 13, 2019",4in.,Irwin Toys Dragonball Z Videl with Baby Dino Figures - Great Saiyaman Saga,Action Figure,
6321,0,Hasbro,Transformers & Robots,,Used,2002-Now,Transformers,,252769911228,11.6,1,"Oct 13, 2019",3.75in.,Transformers Generations Combiner Wars: Windcharger Legends Class Figure Hasbro,Action Figure,2015
6322,15,Kenner,"TV, Movie & Video Games",Luke Skywalker,Used,1980-2001,Star Wars,,143404466685,30.0,1,"Oct 13, 2019",3.75in.,Vintage Star Wars Luke Skywalker Bespin Fatigues 1980 Complete Blond Yellow Hair,Action Figure,1980
6323,13,KENNER,Sports,,New,1980-2001,,,401913215352,9.0,1,"Oct 13, 2019",,2000 STARTING LINEUP - SLU - MLB - BABE RUTH - YANKEES - ALL CENTURY TEAM,Action Figure,1997
6324,2,Hasbro,Military & Adventure,Ninja,Used,,GI Joe,,163895353149,5.5,1,"Oct 13, 2019",3.75in.,GI Joe Retaliation Red Ninja,Action Figure,
6325,0,Mattel,Comic Book Heroes,Batman Beyond,Used,,Batman,,132998951788,27.49,108,,6in.,BATMAN BEYOND Terry McGinnis DC Multiverse from Lobo wave no BAF - SHIPS FAST!,Action Figure,2018
6326,2,Comicave,"TV, Movie & Video Games",Michael,New,2002-Now,Iron Man,,312794614463,390.0,1,"Oct 13, 2019",11in.,Comicave Alloy 1/12 Hulkbuster Armor Iron Man Mk44 Mech Model Action Figure Toy,Action Figure,2019
6327,0,Marvel Legends,Comic Book Heroes,Spider-Man,New,2002-Now,Action Man,,283638205405,22.86,3,,6in.,Marvel Legends Big Time Spider-man Action Figure 80th Anniversary 6Inch HASBRO,Action Figure,2019
6328,1,Hasbro,Comic Book Heroes,Black Cat,Used,,Spider-Man,,323940128891,1.35,1,"Oct 13, 2019",6in.,Black Cat - Marvel Legends Kingpin BAF Series Action Figure by Hasbro (Loose),Action Figure,2019
6329,15,Hasbro,"TV, Movie & Video Games",R2-D2,Used,,Star Wars,,323934735530,60.0,1,"Oct 13, 2019",3.75in.,Star Wars Figure Lot SLAVE LEIA R2-D2 BARTENDER VIZAM SKIFF GUARD VC Sail Barge,Action Figure,
6330,0,Mattel,Music,,New,,BTS (Bangtan Boys),,163812517848,24.95,1,,11in.,"NEW BTS (Bangtan Boys) ""RM"" Korean Boy Band (K-POP) Idol Doll",,
6331,0,Bandai,Anime & Manga,Son Goku,New,2002-Now,Dragon Ball Z,,174052022330,22.27,5,,6in.,"Bandai Dragon Ball Super Saiyan Blue Goku Dragon Stars Super 6"" Action Figure",Action Figure,2019
6332,1,Bandai,Transformers & Robots,Flamestone / Rubyman,Used,,,,283641092263,60.0,1,"Oct 13, 2019",4 in,Rock Lords Jewel Lords vintage Flamestone Rubyman rare Gobot Machine Robo Japan,Action Figure,1986
6333,3,WWE,Sports,,New,,WWE,,283635529153,120.27,1,"Oct 13, 2019",,WWE Legends Rick Martel Figure the model series 5 wwf mattel Freeship,,
6334,2,Hasbro,"TV, Movie & Video Games",,New,2002-Now,Star Wars,,202793635083,46.0,1,"Oct 13, 2019",6in.,‎ Star Wars Black Series The Mandalorian Carbonized Collection Target Exclusive,Action Figure,2019
6335,2,Star Wars,"TV, Movie & Video Games",Obi-Wan Kenobi,New,2002-Now,Obi-Wan Kenobi,,202793629721,15.5,1,"Oct 13, 2019",6in.,"Star Wars Black Series 6"" OBI-WAN KENOBI (FORCE SPIRIT) Walgreens Exclusive",Figure,2018
6336,0,,Transformers & Robots,,Used,,,,193021025662,8.99,1,"Oct 13, 2019",,transformers g1 defensor protectobots first aid gun laser blaster rifle pistol,Action Figure,
6337,10,Hasbro,Comic Book Heroes,Red Hulk,Used,2002-Now,Marvel Universe,,223697979222,17.0,1,"Oct 13, 2019",3.75in.,"Marvel Universe 3.75"" Inch 028 Red Incredible Hulk Loose Figure",Action Figure,
